,date
40180,992611
40181,992612
40182,992613
40183,992614
40184,992615
40185,992616
40186,992617
40187,992618
40188,992619
40189,992620
40190,992621
40191,992622
40192,992623
40193,992624
40194,992625
40195,992626
40196,992627
40197,992628
40198,992629
40199,992630
40200,992631
40201,992632
40202,992633
40203,992634
40204,992635
40205,992636
40206,992637
40207,992638
40208,992639
40209,992640
40210,992641
40211,992642
40212,992643
40213,992644
40214,992645
40215,992646
40216,992647
40217,992648
40218,992649
40219,992650
40220,992651
40221,992652
40222,992653
40223,992654
40224,992655
40225,992656
40226,992657
40227,992658
40228,992659
40229,992660
40230,992661
40231,992662
40232,992663
40233,992664
40234,992665
40235,992666
40236,992667
40237,992668
40238,992669
40239,992670
40240,992671
40241,992672
40242,992673
40243,992674
40244,992675
40245,992676
40246,992677
40247,992678
40248,992679
40249,992680
40250,992681
40251,992682
40252,992683
40253,992684
40254,992685
40255,992686
40256,992687
40257,992688
40258,992689
40259,992690
40260,992691
40261,992692
40262,992693
40263,992694
40264,992695
40265,992696
40266,992697
40267,992698
40268,992699
40269,992700
40270,992701
40271,992702
40272,992703
40273,992704
40274,992705
40275,992706
40276,992707
40277,992708
40278,992709
40279,992710
40280,992711
40281,992712
40282,992713
40283,992714
40284,992715
40285,992716
40286,992717
40287,992718
40288,992719
40289,992720
40290,992721
40291,992722
40292,992723
40293,992724
40294,992725
40295,992726
40296,992727
40297,992728
40298,992729
40299,992730
40300,992731
40301,992732
40302,992733
40303,992734
40304,992735
40305,992736
40306,992737
40307,992738
40308,992739
40309,992740
40310,992741
40311,992742
40312,992743
40313,992744
40314,992745
40315,992746
40316,992747
40317,992748
40318,992749
40319,992750
40320,992751
40321,992752
40322,992753
40323,992754
40324,992755
40325,992756
40326,992757
40327,992758
40328,992759
40329,992760
40330,992761
40331,992762
40332,992763
40333,992764
40334,992765
40335,992766
40336,992767
40337,992768
40338,992769
40339,992770
40340,992771
40341,992772
40342,992773
40343,992774
40344,992775
40345,992776
40346,992777
40347,992778
40348,992779
40349,992780
40350,992781
40351,992782
40352,992783
40353,992784
40354,992785
40355,992786
40356,992787
40357,992788
40358,992789
40359,992790
40360,992791
40361,992792
40362,992793
40363,992794
40364,992795
40365,992796
40366,992797
40367,992798
40368,992799
40369,992800
40370,992801
40371,992802
40372,992803
40373,992804
40374,992805
40375,992806
40376,992807
40377,992808
40378,992809
40379,992810
40380,992811
40381,992812
40382,992813
40383,992814
40384,992815
40385,992816
40386,992817
40387,992818
40388,992819
40389,992820
40390,992821
40391,992822
40392,992823
40393,992824
40394,992825
40395,992826
40396,992827
40397,992828
40398,992829
40399,992830
40400,992831
40401,992832
40402,992833
40403,992834
40404,992835
40405,992836
40406,992837
40407,992838
40408,992839
40409,992840
40410,992841
40411,992842
40412,992843
40413,992844
40414,992845
40415,992846
40416,992847
40417,992848
40418,992849
40419,992850
40420,992851
40421,992852
40422,992853
40423,992854
40424,992855
40425,992856
40426,992857
40427,992858
40428,992859
40429,992860
40430,992861
40431,992862
40432,992863
40433,992864
40434,992865
40435,992866
40436,992867
40437,992868
40438,992869
40439,992870
40440,992871
40441,992872
40442,992873
40443,992874
40444,992875
40445,992876
40446,992877
40447,992878
40448,992879
40449,992880
40450,992881
40451,992882
40452,992883
40453,992884
40454,992885
40455,992886
40456,992887
40457,992888
40458,992889
40459,992890
40460,992891
40461,992892
40462,992893
40463,992894
40464,992895
40465,992896
40466,992897
40467,992898
40468,992899
40469,992900
40470,992901
40471,992902
40472,992903
40473,992904
40474,992905
40475,992906
40476,992907
40477,992908
40478,992909
40479,992910
40480,992911
40481,992912
40482,992913
40483,992914
40484,992915
40485,992916
40486,992917
40487,992918
40488,992919
40489,992920
40490,992921
40491,992922
40492,992923
40493,992924
40494,992925
40495,992926
40496,992927
40497,992928
40498,992929
40499,992930
40500,992931
40501,992932
40502,992933
40503,992934
40504,992935
40505,992936
40506,992937
40507,992938
40508,992939
40509,992940
40510,992941
40511,992942
40512,992943
40513,992944
40514,992945
40515,992946
40516,992947
40517,992948
40518,992949
40519,992950
40520,992951
40521,992952
40522,992953
40523,992954
40524,992955
40525,992956
40526,992957
40527,992958
40528,992959
40529,992960
40530,992961
40531,992962
40532,992963
40533,992964
40534,992965
40535,992966
40536,992967
40537,992968
40538,992969
40539,992970
40540,992971
40541,992972
40542,992973
40543,992974
40544,992975
40545,992976
40546,992977
40547,992978
40548,992979
40549,992980
40550,992981
40551,992982
40552,992983
40553,992984
40554,992985
40555,992986
40556,992987
40557,992988
40558,992989
40559,992990
40560,992991
40561,992992
40562,992993
40563,992994
40564,992995
40565,992996
40566,992997
40567,992998
40568,992999
40569,993000
40570,993001
40571,993002
40572,993003
40573,993004
40574,993005
40575,993006
40576,993007
40577,993008
40578,993009
40579,993010
40580,993011
40581,993012
40582,993013
40583,993014
40584,993015
40585,993016
40586,993017
40587,993018
40588,993019
40589,993020
40590,993021
40591,993022
40592,993023
40593,993024
40594,993025
40595,993026
40596,993027
40597,993028
40598,993029
40599,993030
40600,993031
40601,993032
40602,993033
40603,993034
40604,993037
40605,993038
40606,993039
40607,993040
40608,993041
40609,993042
40610,993043
40611,993044
40612,993045
40613,993046
40614,993047
40615,993048
40616,993049
40617,993050
40618,993051
40619,993052
40620,993053
40621,993054
40622,993055
40623,993056
40624,993057
40625,993058
40626,993059
40627,993060
40628,993061
40629,993062
40630,993063
40631,993064
40632,993065
40633,993066
40634,993067
40635,993068
40636,993069
40637,993070
40638,993071
40639,993072
40640,993073
40641,993074
40642,993075
40643,993076
40644,993077
40645,993078
40646,993079
40647,993080
40648,993081
40649,993082
40650,993083
40651,993084
40652,993085
40653,993086
40654,993087
40655,993088
40656,993089
40657,993090
40658,993091
40659,993092
40660,993093
40661,993094
40662,993095
40663,993096
40664,993097
40665,993098
40666,993099
40667,993100
40668,993101
40669,993102
40670,993103
40671,993104
40672,993105
40673,993106
40674,993107
40675,993108
40676,993109
40677,993110
40678,993111
40679,993112
40680,993113
40681,993114
40682,993115
40683,993116
40684,993117
40685,993118
40686,993119
40687,993120
40688,993121
40689,993122
40690,993123
40691,993124
40692,993125
40693,993126
40694,993127
40695,993128
40696,993129
40697,993130
40698,993131
40699,993132
40700,993133
40701,993134
40702,993135
40703,993136
40704,993137
40705,993138
40706,993139
40707,993140
40708,993141
40709,993142
40710,993143
40711,993144
40712,993145
40713,993146
40714,993147
40715,993148
40716,993149
40717,993150
40718,993151
40719,993152
40720,993153
40721,993154
40722,993155
40723,993156
40724,993157
40725,993158
40726,993159
40727,993160
40728,993161
40729,993162
40730,993163
40731,993164
40732,993165
40733,993166
40734,993167
40735,993168
40736,993169
40737,993170
40738,993171
40739,993172
40740,993173
40741,993174
40742,993175
40743,993176
40744,993177
40745,993178
40746,993179
40747,993180
40748,993181
40749,993182
40750,993183
40751,993184
40752,993185
40753,993186
40754,993187
40755,993188
40756,993189
40757,993190
40758,993191
40759,993192
40760,993193
40761,993194
40762,993195
40763,993196
40764,993197
40765,993198
40766,993199
40767,993200
40768,993201
40769,993202
40770,993203
40771,993204
40772,993205
40773,993206
40774,993207
40775,993208
40776,993209
40777,993210
40778,993211
40779,993212
40780,993213
40781,993214
40782,993215
40783,993216
40784,993217
40785,993218
40786,993219
40787,993220
40788,993221
40789,993222
40790,993223
40791,993224
40792,993225
40793,993226
40794,993227
40795,993228
40796,993229
40797,993230
40798,993231
40799,993232
40800,993233
40801,993234
40802,993235
40803,993236
40804,993237
40805,993238
40806,993239
40807,993240
40808,993241
40809,993242
40810,993243
40811,993244
40812,993245
40813,993246
40814,993247
40815,993248
40816,993249
40817,993250
40818,993251
40819,993252
40820,993253
40821,993254
40822,993255
40823,993256
40824,993257
40825,993258
40826,993259
40827,993260
40828,993261
40829,993262
40830,993263
40831,993264
40832,993265
40833,993266
40834,993267
40835,993268
40836,993269
40837,993270
40838,993271
40839,993272
40840,993273
40841,993274
40842,993275
40843,993276
40844,993277
40845,993278
40846,993279
40847,993280
40848,993281
40849,993282
40850,993283
40851,993284
40852,993285
40853,993286
40854,993287
40855,993288
40856,993289
40857,993290
40858,993291
40859,993292
40860,993293
40861,993294
40862,993295
40863,993296
40864,993297
40865,993298
40866,993299
40867,993300
40868,993301
40869,993302
40870,993303
40871,993304
40872,993305
40873,993306
40874,993307
40875,993308
40876,993309
40877,993310
40878,993311
40879,993312
40880,993313
40881,993314
40882,993315
40883,993316
40884,993317
40885,993318
40886,993319
40887,993320
40888,993321
40889,993322
40890,993323
40891,993324
40892,993325
40893,993326
40894,993327
40895,993328
40896,993329
40897,993330
40898,993331
40899,993332
40900,993333
40901,993334
40902,993335
40903,993336
40904,993337
40905,993338
40906,993339
40907,993340
40908,993341
40909,993342
40910,993343
40911,993344
40912,993345
40913,993346
40914,993347
40915,993348
40916,993349
40917,993350
40918,993351
40919,993352
40920,993353
40921,993354
40922,993355
40923,993356
40924,993357
40925,993358
40926,993359
40927,993360
40928,993361
40929,993362
40930,993363
40931,993364
40932,993365
40933,993366
40934,993367
40935,993368
40936,993369
40937,993370
40938,993371
40939,993372
40940,993373
40941,993374
40942,993375
40943,993376
40944,993377
40945,993378
40946,993379
40947,993380
40948,993381
40949,993382
40950,993383
40951,993384
40952,993385
40953,993386
40954,993387
40955,993388
40956,993389
40957,993390
40958,993391
40959,993392
40960,993393
40961,993394
40962,993395
40963,993396
40964,993397
40965,993398
40966,993399
40967,993400
40968,993401
40969,993402
40970,993403
40971,993404
40972,993405
40973,993406
40974,993407
40975,993408
40976,993409
40977,993410
40978,993411
40979,993412
40980,993413
40981,993414
40982,993415
40983,993416
40984,993417
40985,993418
40986,993419
40987,993420
40988,993421
40989,993422
40990,993423
40991,993424
40992,993425
40993,993426
40994,993427
40995,993428
40996,993429
40997,993430
40998,993431
40999,993432
41000,993433
41001,993434
41002,993435
41003,993436
41004,993437
41005,993438
41006,993439
41007,993440
41008,993441
41009,993442
41010,993443
41011,993444
41012,993445
41013,993446
41014,993447
41015,993448
41016,993449
41017,993450
41018,993451
41019,993452
41020,993453
41021,993454
41022,993455
41023,993456
41024,993457
41025,993458
41026,993459
41027,993460
41028,993461
41029,993462
41030,993463
41031,993464
41032,993465
41033,993466
41034,993467
41035,993468
41036,993469
41037,993470
41038,993471
41039,993472
41040,993473
41041,993474
41042,993475
41043,993476
41044,993477
41045,993478
41046,993479
41047,993480
41048,993481
41049,993482
41050,993483
41051,993484
41052,993485
41053,993486
41054,993487
41055,993488
41056,993489
41057,993490
41058,993491
41059,993492
41060,993493
41061,993494
41062,993495
